BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
558	8.5E-12	1E10	1E10	1E-30	1.05454196497469E-10	1E10	1E-30	1E10	0.09	1E-30	4.09839476759005E-12	7.55164173184084E-02	6.32147584744319E-11	4.58768639739006E-12	0.898656903752724	4.23458976188761E-12	4.76870660789667E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
559	8.6E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
560	8.6E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
561	8.6E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
562	8.6E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
563	8.6E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
564	8.6E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
565	8.6E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
566	8.6E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
567	8.7E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
568	8.7E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
569	8.7E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
570	8.7E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
571	8.7E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
572	8.7E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
573	8.7E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
574	8.7E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
575	8.8E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
576	8.8E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
577	8.8E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
578	8.8E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
579	8.8E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
580	8.8E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
581	8.8E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
582	8.8E-12	1E10	1E10	1E-30	1.58133635350109E-10	1E10	1E-30	1E10	0.09	1E-30	5.79738965550328E-12	0.235461201951906	1.72150492966058E-10	1.73717706599098E-12	0.365701066976081	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
583	8.9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
584	8.9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
585	8.9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
586	8.9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
587	8.9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
588	8.9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
589	8.9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
590	8.9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
591	9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
592	9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
593	9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
594	9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
595	9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
596	9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
597	9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
598	9E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
599	9.1E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
600	9.1E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
601	9.1E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
602	9.1E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
603	9.1E-12	1E10	1E10	1E-30	9.7201829544291E-11	1E10	1E-30	1E10	0.085	1E-30	4.90240816679913E-12	0.123210955853718	2.36039481537062E-10	1.32486184329593E-12	0.166487049356797	1E-12	6E-11	774596669.241483	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
